Inkomsttyp;Inkomsttypsnamn;Inkomsthuvudgrupp;Inkomsthuvudgruppsnamn;Inkomsttitelgrupp;Inkomsttitelgruppsnamn;Inkomsttitel;Inkomsttitelsnamn;År;Statens budget;Utfall;Inkomsttyp utfallsår;Inkomsttypsnamn utfallsår;Inkomsthuvudgrupp utfallsår;Inkomsthuvudgruppsnamn utfallsår;Inkomsttitelgrupp utfallsår;Inkomsttitelgruppsnamn utfallsår;Inkomsttitel utfallsår;Inkomsttitelsnamn utfallsår
2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2340;Räntor på studielån;2343;Ränteinkomster på studielån upptagna efter 1988;2020;0;;2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2340;Räntor på studielån;2343;Ränteinkomster på studielån upptagna efter 1988
2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2390;Övriga ränteinkomster;2391;Ränteinkomster på markförvärv för jordbrukets rationalisering;2020;0;;2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2390;Övriga ränteinkomster;2391;Ränteinkomster på markförvärv för jordbrukets rationalisering
2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2390;Övriga ränteinkomster;2392;Räntor på intressemedel;2020;0;;2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2390;Övriga ränteinkomster;2392;Räntor på intressemedel
2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2390;Övriga ränteinkomster;2394;Övriga ränteinkomster;2020;42,39999999;47,00652741;2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2390;Övriga ränteinkomster;2394;Övriga ränteinkomster
2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2390;Övriga ränteinkomster;2397;Räntor på skattekonton m.m., netto;2020;2100,42;2229,613304;2000;Inkomster av statens verksamhet;2300;Ränteinkomster;2390;Övriga ränteinkomster;2397;Räntor på skattekonton m.m., netto
2000;Inkomster av statens verksamhet;2400;Inkomster av statens aktier;2410;Inkomster av statens aktier;2411;Inkomster av statens aktier;2020;21000;17925,18249081;2000;Inkomster av statens verksamhet;2400;Inkomster av statens aktier;2410;Inkomster av statens aktier;2411;Inkomster av statens aktier
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2511;Expeditions- och ansökningsavgifter;2020;1120,40899999;987,68014054;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2511;Expeditions- och ansökningsavgifter
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2522;Fastställande av åldersgränser för framställning i film;2020;0;;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2522;Fastställande av åldersgränser för framställning i film
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2525;Finansieringsavgift från arbetslöshetskassor;2020;3633,41803147;4161,19515163;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2525;Finansieringsavgift från arbetslöshetskassor
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2526;Utjämningsavgift från arbetslöshetskassor;2020;0;;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2526;Utjämningsavgift från arbetslöshetskassor
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2527;Avgifter för statskontroll av krigsmaterieltillverkning;2020;36,5;37,21697276;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2527;Avgifter för statskontroll av krigsmaterieltillverkning
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2528;Avgifter vid bergsstaten;2020;15;22,71208261;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2528;Avgifter vid bergsstaten
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2529;Avgifter vid patent- och registreringsväsendet;2020;431;423,32723858;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2529;Avgifter vid patent- och registreringsväsendet
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2531;Avgifter för registrering i förenings- m.fl. register;2020;2,29198574;2,33066901;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2531;Avgifter för registrering i förenings- m.fl. register
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2532;Avgifter vid kronofogdemyndigheterna;2020;1530;1531,78754745;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2532;Avgifter vid kronofogdemyndigheterna
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2534;Avgifter vid Transportstyrelsen;2020;1443;1392,00699763;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2534;Avgifter vid Transportstyrelsen
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2535;Avgifter för statliga garantier;2020;0;;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2535;Avgifter för statliga garantier
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2537;Miljöskyddsavgift;2020;300;314,13030301;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2537;Miljöskyddsavgift
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2539;Täktavgift;2020;0;;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2539;Täktavgift
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2541;Avgifter vid Tullverket;2020;0;;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2541;Avgifter vid Tullverket
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2542;Patientavgifter vid tandläkarutbildningen;2020;0;;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2542;Patientavgifter vid tandläkarutbildningen
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2548;Avgifter för Finansinspektionens verksamhet;2020;631;663,4750832;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2548;Avgifter för Finansinspektionens verksamhet
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2551;Avgifter från kärnkraftverken;2020;286;284,717332;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2551;Avgifter från kärnkraftverken
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2552;Övriga offentligrättsliga avgifter;2020;418,31395415;481,25587536;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2552;Övriga offentligrättsliga avgifter
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2553;Registreringsavgift till Fastighetsmäklarinspektionen;2020;24,313;24,62518094;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2553;Registreringsavgift till Fastighetsmäklarinspektionen
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2557;Avgifter vid statens internbank i Riksgäldskontoret;2020;0;;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2557;Avgifter vid statens internbank i Riksgäldskontoret
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2558;Avgifter för årlig revision;2020;152,7;146,9293161;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2558;Avgifter för årlig revision
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2559;Avgifter för etikprövning av forskning;2020;20,36;30,98706709;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2559;Avgifter för etikprövning av forskning
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2561;Efterbevaknings- och tillsynsavgifter;2020;18,324;21,64205785;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2561;Efterbevaknings- och tillsynsavgifter
2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2562;CSN-avgifter;2020;645,5;675,861809;2000;Inkomster av statens verksamhet;2500;Offentligrättsliga avgifter;2510;Offentligrättsliga avgifter;2562;CSN-avgifter
2000;Inkomster av statens verksamhet;2600;Försäljningsinkomster;2620;Försäljningsinkomster;2624;Inkomster av uppbörd av felparkeringsavgifter;2020;71,6;73,63576267;2000;Inkomster av statens verksamhet;2600;Försäljningsinkomster;2620;Försäljningsinkomster;2624;Inkomster av uppbörd av felparkeringsavgifter
2000;Inkomster av statens verksamhet;2600;Försäljningsinkomster;2620;Försäljningsinkomster;2625;Utförsäljning av beredskapslager;2020;0;;2000;Inkomster av statens verksamhet;2600;Försäljningsinkomster;2620;Försäljningsinkomster;2625;Utförsäljning av beredskapslager
2000;Inkomster av statens verksamhet;2600;Försäljningsinkomster;2620;Försäljningsinkomster;2627;Offentlig lagring, försäljningsintäkter;2020;0;;2000;Inkomster av statens verksamhet;2600;Försäljningsinkomster;2620;Försäljningsinkomster;2627;Offentlig lagring, försäljningsintäkter
2000;Inkomster av statens verksamhet;2700;Böter m.m.;2710;Böter m.m.;2711;Restavgifter och dröjsmålsavgifter;2020;93;85,723508;2000;Inkomster av statens verksamhet;2700;Böter m.m.;2710;Böter m.m.;2711;Restavgifter och dröjsmålsavgifter
2000;Inkomster av statens verksamhet;2700;Böter m.m.;2710;Böter m.m.;2712;Bötesmedel;2020;869;6196,38151277;2000;Inkomster av statens verksamhet;2700;Böter m.m.;2710;Böter m.m.;2712;Bötesmedel
2000;Inkomster av statens verksamhet;2700;Böter m.m.;2710;Böter m.m.;2713;Vattenföroreningsavgifter m.m.;2020;0;14,4804;2000;Inkomster av statens verksamhet;2700;Böter m.m.;2710;Böter m.m.;2713;Vattenföroreningsavgifter m.m.
2000;Inkomster av statens verksamhet;2700;Böter m.m.;2710;Böter m.m.;2714;Sanktionsavgifter m.m.;2020;130,91480002;163,90629477;2000;Inkomster av statens verksamhet;2700;Böter m.m.;2710;Böter m.m.;2714;Sanktionsavgifter m.m.
2000;Inkomster av statens verksamhet;2700;Böter m.m.;2710;Böter m.m.;2717;Kontrollavgifter vid särskild skattekontroll;2020;81,44;33,883925;2000;Inkomster av statens verksamhet;2700;Böter m.m.;2710;Böter m.m.;2717;Kontrollavgifter vid särskild skattekontroll
2000;Inkomster av statens verksamhet;2800;Övriga inkomster av statens verksamhet;2810;Övriga inkomster av statens verksamhet;2811;Övriga inkomster av statens verksamhet;2020;1167,36548694;1536,78470467;2000;Inkomster av statens verksamhet;2800;Övriga inkomster av statens verksamhet;2810;Övriga inkomster av statens verksamhet;2811;Övriga inkomster av statens verksamhet
3000;Inkomster av försåld egendom;3100;Inkomster av försålda byggnader och maskiner;3120;Statliga myndigheters inkomster av försålda byggnader och maskiner;3125;Fortifikationsverkets försäljning av fastigheter;2020;0;0,26;3000;Inkomster av försåld egendom;3100;Inkomster av försålda byggnader och maskiner;3120;Statliga myndigheters inkomster av försålda byggnader och maskiner;3125;Fortifikationsverkets försäljning av fastigheter
3000;Inkomster av försåld egendom;3200;Övriga inkomster av markförsäljning;3210;Övriga inkomster av markförsäljning;3211;Övriga inkomster av markförsäljning;2020;0;;3000;Inkomster av försåld egendom;3200;Övriga inkomster av markförsäljning;3210;Övriga inkomster av markförsäljning;3211;Övriga inkomster av markförsäljning
3000;Inkomster av försåld egendom;3300;Övriga inkomster av försåld egendom;3310;Övriga inkomster av försåld egendom;3311;Inkomster av statens gruvegendom;2020;0;;3000;Inkomster av försåld egendom;3300;Övriga inkomster av försåld egendom;3310;Övriga inkomster av försåld egendom;3311;Inkomster av statens gruvegendom
3000;Inkomster av försåld egendom;3300;Övriga inkomster av försåld egendom;3310;Övriga inkomster av försåld egendom;3312;Övriga inkomster av försåld egendom;2020;5000;839,72322907;3000;Inkomster av försåld egendom;3300;Övriga inkomster av försåld egendom;3310;Övriga inkomster av försåld egendom;3312;Övriga inkomster av försåld egendom
4000;Återbetalning av lån;4100;Återbetalning av näringslån;4120;Återbetalning av jordbrukslån;4123;Återbetalning av lån till fiskerinäringen;2020;0;;4000;Återbetalning av lån;4100;Återbetalning av näringslån;4120;Återbetalning av jordbrukslån;4123;Återbetalning av lån till fiskerinäringen
4000;Återbetalning av lån;4100;Återbetalning av näringslån;4130;Återbetalning av övriga näringslån;4131;Återbetalning av vattenkraftslån;2020;0;;4000;Återbetalning av lån;4100;Återbetalning av näringslån;4130;Återbetalning av övriga näringslån;4131;Återbetalning av vattenkraftslån
4000;Återbetalning av lån;4100;Återbetalning av näringslån;4130;Återbetalning av övriga näringslån;4132;Återbetalning av lån avseende såddfinansiering;2020;0;;4000;Återbetalning av lån;4100;Återbetalning av näringslån;4130;Återbetalning av övriga näringslån;4132;Återbetalning av lån avseende såddfinansiering
4000;Återbetalning av lån;4100;Återbetalning av näringslån;4130;Återbetalning av övriga näringslån;4136;Återbetalning av övriga näringslån;2020;0,06;;4000;Återbetalning av lån;4100;Återbetalning av näringslån;4130;Återbetalning av övriga näringslån;4136;Återbetalning av övriga näringslån
4000;Återbetalning av lån;4100;Återbetalning av näringslån;4130;Återbetalning av övriga näringslån;4137;Återbetalning av övriga näringslån, Statens jordbruksverk;2020;0,05;;4000;Återbetalning av lån;4100;Återbetalning av näringslån;4130;Återbetalning av övriga näringslån;4137;Återbetalning av övriga näringslån, Statens jordbruksverk
4000;Återbetalning av lån;4100;Återbetalning av näringslån;4130;Återbetalning av övriga näringslån;4138;Återbetalning av tidigare infriade statliga garantier;2020;0;;4000;Återbetalning av lån;4100;Återbetalning av näringslån;4130;Återbetalning av övriga näringslån;4138;Återbetalning av tidigare infriade statliga garantier
4000;Återbetalning av lån;4100;Återbetalning av näringslån;4130;Återbetalning av övriga näringslån;4139;Återbetalning av lokaliseringslån;2020;0,1;0,068727;4000;Återbetalning av lån;4100;Återbetalning av näringslån;4130;Återbetalning av övriga näringslån;4139;Återbetalning av lokaliseringslån
4000;Återbetalning av lån;4300;Återbetalning av studielån;4310;Återbetalning av studielån;4311;Återbetalning av statens lån för universitetsstudier;2020;0;;4000;Återbetalning av lån;4300;Återbetalning av studielån;4310;Återbetalning av studielån;4311;Återbetalning av statens lån för universitetsstudier
4000;Återbetalning av lån;4300;Återbetalning av studielån;4310;Återbetalning av studielån;4312;Återbetalning av allmänna studielån;2020;0,018;0,020274;4000;Återbetalning av lån;4300;Återbetalning av studielån;4310;Återbetalning av studielån;4312;Återbetalning av allmänna studielån
4000;Återbetalning av lån;4300;Återbetalning av studielån;4310;Återbetalning av studielån;4313;Återbetalning av studiemedel;2020;440;418,315924;4000;Återbetalning av lån;4300;Återbetalning av studielån;4310;Återbetalning av studielån;4313;Återbetalning av studiemedel
4000;Återbetalning av lån;4500;Återbetalning av övriga lån;4510;Återbetalning av övriga lån;4516;Återbetalning av utgivna startlån och bidrag;2020;0;;4000;Återbetalning av lån;4500;Återbetalning av övriga lån;4510;Återbetalning av övriga lån;4516;Återbetalning av utgivna startlån och bidrag
4000;Återbetalning av lån;4500;Återbetalning av övriga lån;4510;Återbetalning av övriga lån;4525;Återbetalning av lån för svenska FN-styrkor;2020;62,946;40,44676089;4000;Återbetalning av lån;4500;Återbetalning av övriga lån;4510;Återbetalning av övriga lån;4525;Återbetalning av lån för svenska FN-styrkor
4000;Återbetalning av lån;4500;Återbetalning av övriga lån;4510;Återbetalning av övriga lån;4526;Återbetalning av övriga lån;2020;153,35;191,24030561;4000;Återbetalning av lån;4500;Återbetalning av övriga lån;4510;Återbetalning av övriga lån;4526;Återbetalning av övriga lån
5000;Kalkylmässiga inkomster;5100;Avskrivningar och amorteringar;5120;Avskrivningar på fastigheter;5121;Amortering på statskapital;2020;0;;5000;Kalkylmässiga inkomster;5100;Avskrivningar och amorteringar;5120;Avskrivningar på fastigheter;5121;Amortering på statskapital
5000;Kalkylmässiga inkomster;5100;Avskrivningar och amorteringar;5130;Uppdragsmyndigheters komplementkostnader;5131;Uppdragsmyndigheters m.fl. komplementkostnader;2020;0;;5000;Kalkylmässiga inkomster;5100;Avskrivningar och amorteringar;5130;Uppdragsmyndigheters komplementkostnader;5131;Uppdragsmyndigheters m.fl. komplementkostnader
5000;Kalkylmässiga inkomster;5200;Statliga pensionsavgifter;5210;Statliga pensionsavgifter;5211;Statliga pensionsavgifter;2020;16009;16223,64060884;5000;Kalkylmässiga inkomster;5200;Statliga pensionsavgifter;5210;Statliga pensionsavgifter;5211;Statliga pensionsavgifter
6000;Bidrag m.m. från EU;6100;Bidrag från EU:s jordbruksfonder;6110;Bidrag från Europeiska garantifonden för jordbruket;6111;Gårdsstöd;2020;7255;7288,27962625;6000;Bidrag m.m. från EU;6100;Bidrag från EU:s jordbruksfonder;6110;Bidrag från Europeiska garantifonden för jordbruket;6111;Gårdsstöd
6000;Bidrag m.m. från EU;6100;Bidrag från EU:s jordbruksfonder;6110;Bidrag från Europeiska garantifonden för jordbruket;6113;Övriga interventioner;2020;144;116,3632968;6000;Bidrag m.m. från EU;6100;Bidrag från EU:s jordbruksfonder;6110;Bidrag från Europeiska garantifonden för jordbruket;6113;Övriga interventioner
6000;Bidrag m.m. från EU;6100;Bidrag från EU:s jordbruksfonder;6110;Bidrag från Europeiska garantifonden för jordbruket;6114;Exportbidrag;2020;0;;6000;Bidrag m.m. från EU;6100;Bidrag från EU:s jordbruksfonder;6110;Bidrag från Europeiska garantifonden för jordbruket;6114;Exportbidrag
6000;Bidrag m.m. från EU;6100;Bidrag från EU:s jordbruksfonder;6110;Bidrag från Europeiska garantifonden för jordbruket;6115;Djurbidrag;2020;0;;6000;Bidrag m.m. från EU;6100;Bidrag från EU:s jordbruksfonder;6110;Bidrag från Europeiska garantifonden för jordbruket;6115;Djurbidrag
6000;Bidrag m.m. från EU;6100;Bidrag från EU:s jordbruksfonder;6110;Bidrag från Europeiska garantifonden för jordbruket;6116;Offentlig lagring;2020;0;;6000;Bidrag m.m. från EU;6100;Bidrag från EU:s jordbruksfonder;6110;Bidrag från Europeiska garantifonden för jordbruket;6116;Offentlig lagring
6000;Bidrag m.m. från EU;6100;Bidrag från EU:s jordbruksfonder;6110;Bidrag från Europeiska garantifonden för jordbruket;6119;Övriga bidrag från Europeiska garantifonden för jordbruket;2020;4,43;-115,61045194;6000;Bidrag m.m. från EU;6100;Bidrag från EU:s jordbruksfonder;6110;Bidrag från Europeiska garantifonden för jordbruket;6119;Övriga bidrag från Europeiska garantifonden för jordbruket
6000;Bidrag m.m. från EU;6100;Bidrag från EU:s jordbruksfonder;6120;Bidrag från EU till landsbygdsutvecklingen;6124;Bidrag från Europeiska jordbruksfonden för landsbygdsutveckling 2007 - 2013;2020;-2;-0,80749978;6000;Bidrag m.m. från EU;6100;Bidrag från EU:s jordbruksfonder;6120;Bidrag från EU till landsbygdsutvecklingen;6124;Bidrag från Europeiska jordbruksfonden för landsbygdsutveckling 2007 - 2013
6000;Bidrag m.m. från EU;6100;Bidrag från EU:s jordbruksfonder;6120;Bidrag från EU till landsbygdsutvecklingen;6125;Bidrag från Europeiska jordbruksfonden för landsbygdsutveckling 2014 - 2020;2020;3020,1;3468,2060566;6000;Bidrag m.m. från EU;6100;Bidrag från EU:s jordbruksfonder;6120;Bidrag från EU till landsbygdsutvecklingen;6125;Bidrag från Europeiska jordbruksfonden för landsbygdsutveckling 2014 - 2020
6000;Bidrag m.m. från EU;6200;Bidrag från EU till fiskenäringen;;;6213;Bidrag från Europeiska fiskefonden 2007-2013;2020;0;-39,04654732;6000;Bidrag m.m. från EU;6200;Bidrag från EU till fiskenäringen;;;6213;Bidrag från Europeiska fiskefonden 2007-2013
6000;Bidrag m.m. från EU;6200;Bidrag från EU till fiskenäringen;;;6214;Bidrag från Europeiska havs- och fiskerifonden 2014 - 2020;2020;209;103,22957441;6000;Bidrag m.m. från EU;6200;Bidrag från EU till fiskenäringen;;;6214;Bidrag från Europeiska havs- och fiskerifonden 2014 - 2020
6000;Bidrag m.m. från EU;6300;Bidrag från Europeiska regionala utvecklingsfonden;;;6313;Bidrag från Europeiska regionala utvecklingsfonden 2007 - 2013;2020;0;;6000;Bidrag m.m. från EU;6300;Bidrag från Europeiska regionala utvecklingsfonden;;;6313;Bidrag från Europeiska regionala utvecklingsfonden 2007 - 2013
6000;Bidrag m.m. från EU;6300;Bidrag från Europeiska regionala utvecklingsfonden;;;6314;Bidrag från Europeiska regionala utvecklingsfonden 2014 - 2020;2020;1498,85630987;1449,10438285;6000;Bidrag m.m. från EU;6300;Bidrag från Europeiska regionala utvecklingsfonden;;;6314;Bidrag från Europeiska regionala utvecklingsfonden 2014 - 2020
6000;Bidrag m.m. från EU;6400;Bidrag från Europeiska socialfonden;;;6413;Bidrag från Europeiska socialfonden 2007 - 2013;2020;0;;6000;Bidrag m.m. från EU;6400;Bidrag från Europeiska socialfonden;;;6413;Bidrag från Europeiska socialfonden 2007 - 2013
6000;Bidrag m.m. från EU;6400;Bidrag från Europeiska socialfonden;;;6414;Bidrag från Europeiska socialfonden 2014 - 2020;2020;1239;1008,86899614;6000;Bidrag m.m. från EU;6400;Bidrag från Europeiska socialfonden;;;6414;Bidrag från Europeiska socialfonden 2014 - 2020
6000;Bidrag m.m. från EU;6500;Bidrag till transeuropeiska nätverk;;;6511;Bidrag till transeuropeiska nätverk;2020;100;317,95106594;6000;Bidrag m.m. från EU;6500;Bidrag till transeuropeiska nätverk;;;6511;Bidrag till transeuropeiska nätverk
6000;Bidrag m.m. från EU;6900;Övriga bidrag från EU;;;6911;Övriga bidrag från EU;2020;247,5;609,51948675;6000;Bidrag m.m. från EU;6900;Övriga bidrag från EU;;;6911;Övriga bidrag från EU
6000;Bidrag m.m. från EU;6900;Övriga bidrag från EU;;;6912;Bidrag till EU:s omstruktureringsfond för sockersektorn;2020;0;;6000;Bidrag m.m. från EU;6900;Övriga bidrag från EU;;;6912;Bidrag till EU:s omstruktureringsfond för sockersektorn
7000;Avräkningar m.m. i anslutning till skattesystemet;7100;Tillkommande skatter;7110;EU-skatter;7112;Tullmedel;2020;7310,53691218;6238,25688;7000;Avräkningar m.m. i anslutning till skattesystemet;7100;Tillkommande skatter;7110;EU-skatter;7112;Tullmedel
7000;Avräkningar m.m. i anslutning till skattesystemet;7100;Tillkommande skatter;7110;EU-skatter;7113;Jordbrukstullar och sockeravgifter;2020;-0,00344028;1,00193536;7000;Avräkningar m.m. i anslutning till skattesystemet;7100;Tillkommande skatter;7110;EU-skatter;7113;Jordbrukstullar och sockeravgifter
7000;Avräkningar m.m. i anslutning till skattesystemet;7100;Tillkommande skatter;7120;Kommunala utjämningsavgifter;7121;Utjämningsavgift för LSS-kostnader;2020;4446,438;4662,237889;7000;Avräkningar m.m. i anslutning till skattesystemet;7100;Tillkommande skatter;7120;Kommunala utjämningsavgifter;7121;Utjämningsavgift för LSS-kostnader
7000;Avräkningar m.m. i anslutning till skattesystemet;7200;Avräkningar;7210;Intäkter som förs till fonder;7211;Intäkter som förs till fonder;2020;-9043,0411887;-5828,56943679;7000;Avräkningar m.m. i anslutning till skattesystemet;7200;Avräkningar;7210;Intäkter som förs till fonder;7211;Intäkter som förs till fonder
7000;Avräkningar m.m. i anslutning till skattesystemet;7200;Avräkningar;7220;Kompensation för mervärdesskatt;7221;Avräknad mervärdesskatt, statliga myndigheter;2020;-35766,30724508;-36691,55198813;7000;Avräkningar m.m. i anslutning till skattesystemet;7200;Avräkningar;7220;Kompensation för mervärdesskatt;7221;Avräknad mervärdesskatt, statliga myndigheter
7000;Avräkningar m.m. i anslutning till skattesystemet;7200;Avräkningar;7220;Kompensation för mervärdesskatt;7222;Kompensation för mervärdesskatt, kommuner;2020;-75817,9748333;-74909,230158;7000;Avräkningar m.m. i anslutning till skattesystemet;7200;Avräkningar;7220;Kompensation för mervärdesskatt;7222;Kompensation för mervärdesskatt, kommuner
7000;Avräkningar m.m. i anslutning till skattesystemet;7200;Avräkningar;7230;Övriga avräkningar;7231;Avgifter till public service;2020;-9364,587755;-9236,228037;7000;Avräkningar m.m. i anslutning till skattesystemet;7200;Avräkningar;7230;Övriga avräkningar;7231;Avgifter till public service
7000;Avräkningar m.m. i anslutning till skattesystemet;7200;Avräkningar;7230;Övriga avräkningar;7232;Intäkter från handel med elcertifikat;2020;;-1128;7000;Avräkningar m.m. i anslutning till skattesystemet;7200;Avräkningar;7230;Övriga avräkningar;7232;Elcertifikat
1000;Statens skatteinkomster;1100;Direkta skatter på arbete;1110;Inkomstskatter;1111;Statlig inkomstskatt;2021;49800,44303425;56316,242841;1000;Statens skatteinkomster;1100;Direkta skatter på arbete;1110;Inkomstskatter;1111;Statlig inkomstskatt
1000;Statens skatteinkomster;1100;Direkta skatter på arbete;1110;Inkomstskatter;1115;Kommunal inkomstskatt;2021;783111,17427104;806446,553572;1000;Statens skatteinkomster;1100;Direkta skatter på arbete;1110;Inkomstskatter;1115;Kommunal inkomstskatt
1000;Statens skatteinkomster;1100;Direkta skatter på arbete;1120;Allmän pensionsavgift;1121;Allmän pensionsavgift;2021;133861,529965;137337,3813;1000;Statens skatteinkomster;1100;Direkta skatter på arbete;1120;Allmän pensionsavgift;1121;Allmän pensionsavgift
1000;Statens skatteinkomster;1100;Direkta skatter på arbete;1130;Artistskatt;1131;Artistskatt;2021;-0,026961;;1000;Statens skatteinkomster;1100;Direkta skatter på arbete;1130;Artistskatt;1131;Artistskatt
1000;Statens skatteinkomster;1100;Direkta skatter på arbete;1140-1160;Skattereduktioner;1141;Allmän pensionsavgift;2021;-133831,60331202;-137309,239877;1000;Statens skatteinkomster;1100;Direkta skatter på arbete;1140-1160;Skattereduktioner;1141;Allmän pensionsavgift
1000;Statens skatteinkomster;1100;Direkta skatter på arbete;1140-1160;Skattereduktioner;1142;Fackföreningsavgift;2021;;0;1000;Statens skatteinkomster;1100;Direkta skatter på arbete;1140-1160;Skattereduktioner;1142;Fackföreningsavgift
1000;Statens skatteinkomster;1100;Direkta skatter på arbete;1140-1160;Skattereduktioner;1144;Fastighetsavgift;2021;-346,961169;-494,45902;1000;Statens skatteinkomster;1100;Direkta skatter på arbete;1140-1160;Skattereduktioner;1144;Fastighetsavgift
1000;Statens skatteinkomster;1100;Direkta skatter på arbete;1140-1160;Skattereduktioner;1151;Sjöinkomst;2021;-48,611787;-39,043588;1000;Statens skatteinkomster;1100;Direkta skatter på arbete;1140-1160;Skattereduktioner;1151;Sjöinkomst
